None,mean_mz,mean_RT,mean_mz_round,profile_number_peaks,mean_above_blind_intens,target_matches,Ufid_1,Ufid_2,ISTD_matches,2021-11-29,2021-12-14,2022-01-05,2022-01-20,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-02-04,2022-02-19,2022-03-06,2022-03-21,2022-04-05,2022-04-20,2022-05-05,2022-05-20,2022-06-04,2022-06-19,2022-07-04,2022-07-19,2022-08-03,2022-08-18,2022-09-02
11366,351.107456387915,318.0,351.11,58,inf,,351.11_318.0,351_318.0,,5418.5439336054,1776.6089844735543,0.0,0.0,2665.9947020808377,0.0,2204.9787496337085,0.0,3117.248059180934,8548.83223336714,6568.293516033714,3467.3882793729003,0.0,0.0,2398.6880931538835,6186.916601341167,0.0,5999.924531158517,0.0,0.0,2755.6192793240584,0.0,0.0,0.0,4633.388326119021,0.0
11368,351.10758606429,351.0,351.11,4,inf,,351.11_351.0,351_351.0,,866.4065834575749,0.0,0.0,0.0,709.5144268020667,0.0,0.0,0.0,0.0,667.5053033434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.8755454612292,0.0
11370,351.118828687899,301.0,351.12,10,inf,,351.12_301.0,351_301.0,,0.0,0.0,525.6038550038166,0.0,623.3746815660417,0.0,767.5035633630124,1483.6692632858583,0.0,0.0,0.0,0.0,852.2439154340583,0.0,0.0,0.0,0.0,976.8302538125375,707.7986753875166,608.1177173643375,0.0,0.0,745.5630512352083,0.0,919.1279124631333,0.0
11371,351.118825326315,288.0,351.12,48,inf,,351.12_288.0,351_288.0,,0.0,0.0,1823.1611071452373,0.0,7065.806330892933,0.0,1380.8233783913336,5765.40616178115,2603.527185947421,447.6467259549958,2252.6948086047046,0.0,1732.877562583779,2728.7519780328244,4859.564388380775,2571.1693327948624,0.0,1677.5838025513583,1346.5904092884125,1855.1231211054082,0.0,0.0,1657.2567745844456,0.0,1804.0202159325916,0.0
11372,351.118748360757,309.0,351.12,28,inf,,351.12_309.0,351_309.0,,0.0,0.0,2198.0157445600125,0.0,1480.39479806135,0.0,0.0,555.5338012055792,2606.6342436633045,1435.8323295768957,1210.9436728790874,0.0,908.6588896255333,873.6905642387292,1114.2492826832001,1135.4549177297167,0.0,3688.2426264394417,0.0,699.3103242612209,0.0,0.0,698.2573428814834,0.0,4262.3982018644165,0.0
11375,351.142137130763,287.0,351.14,12,inf,,351.14_287.0,351_287.0,,0.0,0.0,0.0,3200.937607062662,0.0,0.0,0.0,0.0,2536.6387618942413,0.0,0.0,0.0,0.0,0.0,3692.3488208045164,0.0,0.0,5280.996016080438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11376,351.143819309986,333.0,351.14,15,inf,,351.14_333.0,351_333.0,,13381.330915021344,0.0,0.0,0.0,1999.9929836668998,0.0,0.0,0.0,905.0443857152917,1740.3137761502123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11377,351.143707674684,363.0,351.14,5,inf,,351.14_363.0,351_363.0,,3516.6266596339415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.5610672018042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11378,351.14406319507,397.0,351.14,4,inf,,351.14_397.0,351_397.0,,0.0,0.0,0.0,0.0,2109.096447423679,0.0,0.0,0.0,0.0,828.67611379775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11380,351.155198443373,297.0,351.16,109,inf,,351.16_297.0,351_297.0,,4131.509167184584,8468.788565385546,7602.611118817713,3083.4559964129876,1590.3318609740043,1411.6537831823418,3151.1855060869,1285.1382960697208,2368.5970907772125,2123.846039165683,0.0,0.0,2536.812796601529,3662.803255503908,2484.9474374012043,7465.947929462663,4127.005958270879,2111.66412327885,4700.170511583184,1154.2114820153208,6669.538330638396,6215.21783203484,1814.1856963046168,3365.7810731942586,1285.0112871833833,0.0
11381,351.155294525672,283.0,351.16,17,inf,,351.16_283.0,351_283.0,,570.9331255687458,1077.2073621952875,0.0,572.7939055107166,693.0748792691875,0.0,0.0,0.0,385.94723904641,0.0,0.0,0.0,590.1408906910292,685.99752909095,0.0,1480.2960126221126,0.0,500.84209949509165,0.0,681.961778783525,1215.0706826803792,0.0,751.3425043861666,0.0,1128.5011266306917,0.0
11382,351.155107690092,308.0,351.16,56,inf,,351.16_308.0,351_308.0,,1007.0597364684667,3328.5680183938416,1983.3066257031585,1235.8686153259625,0.0,563.2264389067167,1241.584939666525,1907.9409898301626,3244.5902081300706,578.253356468175,0.0,0.0,1318.3750316829457,1445.8599201493544,1540.0742334337835,4572.187141956133,878.6323403429375,2538.1697092824375,1634.782139984175,2982.5876882032044,1573.0654693312833,2785.2085025572705,1548.0815362649626,0.0,620.9637523492792,0.0
11384,351.162804194049,279.0,351.16,60,inf,,351.16_279.0,351_279.0,,0.0,7924.750743154364,2808.3392791806255,10308.924942324986,0.0,3392.8100595185333,2900.2424297726793,4855.386279354375,0.0,0.0,0.0,4115.062200471913,0.0,0.0,4220.618983180128,20232.098156668388,0.0,16135.224192268413,0.0,3715.179229269725,0.0,0.0,0.0,5013.322870743116,0.0,0.0
11386,351.184760091711,409.0,351.18,12,inf,,351.18_409.0,351_409.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16672.588490704056,19506.17547121758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11387,351.180390452937,476.0,351.18,7,inf,,351.18_476.0,351_476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0210936940625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4543.054856901058,0.0,0.0,0.0,5056.486615221295,0.0
11394,351.198927307083,782.0,351.2,9,inf,,351.2_782.0,351_782.0,,0.0,0.0,0.0,0.0,0.0,0.0,2361.932933948258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.3815887546875,0.0,5001.3272299303035,0.0,0.0
11397,351.201215040126,307.0,351.2,12,inf,,351.2_307.0,351_307.0,,51584.544917334344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274.7151148364587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11398,351.213538034934,435.0,351.21,5,inf,,351.21_435.0,351_435.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5028.784906357283,4317.920359086208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11400,351.214246585648,726.0,351.21,9,inf,,351.21_726.0,351_726.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13519.132468496362,0.0,0.0,0.0,0.0,0.0
11403,351.214398757463,691.0,351.21,5,inf,,351.21_691.0,351_691.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558.45899374,625.5965906946916,604.5238920564667,886.8243028292042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11404,351.213534060292,437.0,351.21,7,inf,,351.21_437.0,351_437.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5416.779218351771,9128.277286187249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11406,351.237438527294,569.0,351.24,19,inf,,351.24_569.0,351_569.0,,0.0,0.0,0.0,16412.57269486126,12076.706254318524,7344.392368273962,0.0,0.0,4134.866106027421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0461740912667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11408,352.102843103275,291.0,352.1,28,inf,,352.1_291.0,352_291.0,,869.4223696564668,682.0325949220083,0.0,1402.946989981075,788.2519110928791,0.0,2267.657601763604,910.5734638837966,0.0,1736.6137962998248,0.0,1126.5532316177585,0.0,0.0,1286.7144121981416,0.0,3911.3623719519496,0.0,0.0,0.0,568.5681476946041,0.0,1181.3175017455833,631.6928319277166,0.0,0.0
11410,352.102802226679,309.0,352.1,37,inf,,352.1_309.0,352_309.0,,450.6134995029875,1290.2687992087042,0.0,1550.7361969326128,2353.085509114725,0.0,1833.7817393252542,1461.023465223525,0.0,1170.7352878581,0.0,2154.651769437542,1886.7129462672665,0.0,1595.8214343985373,0.0,4619.238504312959,0.0,0.0,0.0,2021.7831321392375,0.0,1545.7569840906542,1554.060208559904,0.0,0.0
11412,352.114001255747,274.0,352.11,9,inf,,352.11_274.0,352_274.0,,0.0,0.0,0.0,0.0,1579.4301328859958,0.0,0.0,0.0,0.0,1607.9327718689,0.0,0.0,0.0,0.0,0.0,2181.293356409283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11414,352.139292788053,294.0,352.14,20,inf,,352.14_294.0,352_294.0,,578.2666524559208,0.0,685.0119304000667,0.0,840.7505049023708,0.0,0.0,1938.8397814539042,0.0,1255.1578627547167,792.3000934888792,806.3129498173333,701.1876907296,0.0,0.0,0.0,924.1099124764542,2290.26667432055,1789.6133054324334,796.6386440257667,0.0,431.5553788009292,0.0,592.6963671449499,600.2863301647916,0.0
11415,352.139205387408,310.0,352.14,93,inf,,352.14_310.0,352_310.0,,2974.519584426296,0.0,2519.702027599937,0.0,887.7710830308583,0.0,1585.4582446062377,934.7631956097499,4126.242002516596,5884.763054170179,4098.8867176366375,4651.8953428221075,4731.277486042879,1259.6047950733916,0.0,0.0,3954.1007636605664,4808.412144857,4191.984426397562,1764.7614400000832,2405.3893698639918,2592.791411252383,3106.5863641382125,2179.4842910625666,7212.764401412042,9295.19537202613
11416,352.139211424129,336.0,352.14,43,inf,,352.14_336.0,352_336.0,,2665.728966036437,0.0,1413.7536432093375,0.0,4751.538769990254,0.0,1453.357111052096,952.7840066659084,752.429427575646,2168.870123625675,2361.362222772517,3407.513339383071,1799.4206659225708,0.0,0.0,0.0,2354.8686272434584,2773.1190050829628,0.0,2605.6880117476503,0.0,0.0,0.0,594.4339813089042,0.0,1960.0752454107999
11417,352.150490156047,282.0,352.15,21,inf,,352.15_282.0,352_282.0,,0.0,0.0,0.0,1493.1851920349084,0.0,0.0,0.0,2424.0054591000294,1436.9062529460334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.044026584492,0.0,0.0,0.0,1601.1163674631164,0.0,2026.8870562466252,1974.6920368346873,0.0,0.0
11419,352.17548514074,402.0,352.18,7,inf,,352.18_402.0,352_402.0,,0.0,627.7892902094458,0.0,0.0,0.0,0.0,0.0,0.0,501.2799018660917,950.5096335983084,0.0,0.0,1328.7368946525667,544.4758831821833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11420,352.176345045326,434.0,352.18,43,inf,,352.18_434.0,352_434.0,,0.0,3239.2236797236333,2290.850233638496,0.0,1656.7734601827917,0.0,1097.6182003633457,1599.2504998625875,2210.064855697666,1198.4759975289373,3206.8693906703666,2650.603690265379,3849.271262630267,6089.5895820043415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11421,352.175657414104,342.0,352.18,21,inf,,352.18_342.0,352_342.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9926.056303334599,0.0,13929.887560354633,2155.827564115,0.0
11424,352.175574719658,320.0,352.18,7,inf,,352.18_320.0,352_320.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1539618862042,0.0,0.0,0.0,0.0,0.0,1656.259520059896,0.0,637.4425798581292,0.0,668.5899486766792,0.0,577.5076656639792
11425,352.181314586558,573.0,352.18,6,inf,,352.18_573.0,352_573.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7307.072547548858,0.0,0.0,0.0,0.0,0.0
11426,352.196617787557,458.0,352.2,9,inf,,352.2_458.0,352_458.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.7902733837914,2365.973491296396,0.0,0.0,0.0,3220.4019304167455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11428,352.197557280104,283.0,352.2,17,inf,,352.2_283.0,352_283.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4251.729244243787,3845.9528963970374,4331.310564641592,0.0,0.0,16364.416014902454,0.0,0.0,0.0
11429,352.196863213045,297.0,352.2,9,inf,,352.2_297.0,352_297.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31723.45715487102,0.0,0.0,0.0
11431,352.21745918597,408.0,352.22,18,inf,,352.22_408.0,352_408.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10658.162666475879,20098.694963284655,0.0,0.0,0.0,0.0,2419.266636410796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.515475525846,0.0,0.0
11432,352.232922026307,565.0,352.23,18,inf,,352.23_565.0,352_565.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.6799049910958,4530.234627976054,6663.851750346792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11433,352.233074097139,273.0,352.23,27,inf,,352.23_273.0,352_273.0,,0.0,0.0,0.0,8728.636981542666,0.0,3270.8993233738292,0.0,2249.5337600623957,0.0,2973.489756104033,3502.2984344538504,4079.981237873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5978.6123733579125,0.0,0.0,0.0,4010.462283570833,0.0,0.0
11434,352.233170035815,479.0,352.23,32,inf,,352.23_479.0,352_479.0,,0.0,0.0,0.0,0.0,0.0,791.4439299987125,1552.8749746956166,0.0,1716.3948051249208,0.0,0.0,3881.3955105135296,11874.155695081601,11098.95231435057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11435,352.233072450854,500.0,352.23,15,inf,,352.23_500.0,352_500.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.383875503375,0.0,0.0,9536.715234655092,3063.2952554938834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11436,352.248328767501,520.0,352.25,15,inf,,352.25_520.0,352_520.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.8472998006832,0.0,0.0,0.0,0.0,0.0,3774.1928212807793,14388.62228200168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11437,352.248427577802,415.0,352.25,12,inf,,352.25_415.0,352_415.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37169.611854875584,6416.7470476536255,0.0
11438,352.248313502781,595.0,352.25,30,inf,,352.25_595.0,352_595.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20534.87150646264,32216.457735280947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11439,352.26944532497,454.0,352.27,9,inf,,352.27_454.0,352_454.0,,0.0,0.0,0.0,2544.321113220525,5202.221238710587,3033.0086055267457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11441,352.857495032438,271.0,352.86,5,inf,,352.86_271.0,352_271.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.260258804121,2752.939042829254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11446,353.086754240115,320.0,353.09,8,inf,,353.09_320.0,353_320.0,,0.0,0.0,0.0,657.5399959362375,0.0,510.3506361285208,0.0,0.0,509.6353516819125,409.4469420460175,815.6723554334625,0.0,1493.742218478904,0.0,0.0,0.0,0.0,519.6810833285458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,353.086726078164,303.0,353.09,67,inf,,353.09_303.0,353_303.0,,0.0,3405.142452515629,0.0,4944.565294526867,2210.6711894172754,2017.0340855898914,2139.4009005748835,0.0,1952.5084649276498,3443.2432721213318,3590.313079552987,2041.3761803309,5187.627014570721,6351.811081966112,2312.973847614783,0.0,0.0,1136.6001861479,0.0,2476.715012162817,4069.1271808296624,0.0,0.0,0.0,0.0,2085.8447551499416
11448,353.098249917084,283.0,353.1,51,inf,,353.1_283.0,353_283.0,,0.0,5394.629600567609,0.0,0.0,2129.0346286075082,0.0,3931.3273823446793,0.0,2003.774155176854,0.0,0.0,1788.8143911155585,0.0,1674.2313395484582,0.0,0.0,0.0,0.0,0.0,4907.169657278458,0.0,1441.4686361362083,1929.465670249525,3226.3566553998958,1743.5937132248544,2050.2013677600335
11450,353.123104675794,309.0,353.12,4,inf,,353.12_309.0,353_309.0,,0.0,0.0,0.0,645.6947418923584,0.0,0.0,0.0,0.0,1291.0795884327918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.9876127397042
11451,353.123086240928,345.0,353.12,7,inf,,353.12_345.0,353_345.0,,0.0,0.0,0.0,2371.517929354967,0.0,0.0,0.0,0.0,918.211975615275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.8838358981127
11454,353.134468708607,293.0,353.13,48,inf,,353.13_293.0,353_293.0,,0.0,0.0,0.0,0.0,3834.0887493757796,6919.289329521232,1819.5398244333583,0.0,1416.5543723345543,1432.3947067302358,2567.971486351929,0.0,0.0,0.0,5567.275838013134,0.0,0.0,0.0,4203.537986867833,0.0,0.0,2488.830279279558,3855.1574993075083,0.0,3825.668204889829,4490.809385961242
11455,353.144232242154,357.0,353.14,12,inf,,353.14_357.0,353_357.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343.448287853425,3016.730427329067,0.0,0.0,4600.520250437454,3360.0596547004375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11456,353.144375848472,369.0,353.14,39,inf,,353.14_369.0,353_369.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6150.897617346388,10307.11450907903,16346.211551243623,25959.9589982035,18246.173045407708,3884.360022691433,0.0,26305.934108817917,18772.735138502165,18591.689521500874,2324.0420970198998,0.0,0.0,7802.998442137447,21623.455899149834,10601.621619825572
11459,353.159595379173,394.0,353.16,8,inf,,353.16_394.0,353_394.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245.3858203355085,4215.747976984104,0.0,0.0,0.0,0.0,0.0,0.0,1993.8378259813169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11460,353.170909249005,293.0,353.17,23,inf,,353.17_293.0,353_293.0,,0.0,1573.592481839696,0.0,0.0,0.0,0.0,1212.1493555917166,0.0,0.0,981.50023138195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2137.9987330714707,0.0,3233.0859159615957,2169.0778675344122,4156.5513927970505,0.0,0.0
11462,353.170859473888,308.0,353.17,5,inf,,353.17_308.0,353_308.0,,0.0,0.0,0.0,0.0,0.0,0.0,429.25538095711664,0.0,0.0,448.69966585080834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.3203147928918,0.0,0.0,0.0,0.0
11463,353.17235690728,620.0,353.17,17,inf,,353.17_620.0,353_620.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.1543974566875,0.0,0.0,5477.904202786595,3028.6742512277833,5071.34089249638
11465,353.195927563298,463.0,353.2,6,inf,,353.2_463.0,353_463.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0463941471123,0.0,0.0,0.0,0.0,0.0,0.0,1858.6074133302918,0.0,0.0,0.0,0.0,0.0,0.0
11470,353.217000589696,317.0,353.22,6,inf,,353.22_317.0,353_317.0,,46935.69438512962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11471,353.218285754554,335.0,353.22,30,inf,,353.22_335.0,353_335.0,,10672.467790515753,0.0,0.0,0.0,0.0,0.0,0.0,4399.64120926945,4252.04414749635,0.0,5860.638991963267,3740.0653397959663,5078.205084708683,8002.209625390979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80031.92829464703,2619.289833687925,3361.6716018500333
11472,353.217183213067,417.0,353.22,8,inf,,353.22_417.0,353_417.0,,0.0,0.0,0.0,0.0,0.0,639.8808634753583,0.0,0.0,0.0,1277.964902243846,3516.6173450133833,0.0,982.6581308319375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.316105422375,0.0,0.0
11476,353.235561056447,498.0,353.24,15,inf,,353.24_498.0,353_498.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11279.918873185821,13355.414819528662,0.0,2447.9744077309624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11477,353.236422585785,423.0,353.24,6,inf,,353.24_423.0,353_423.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.090532788121,0.0,1713.3967878337207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11483,353.732760093961,415.0,353.73,11,inf,,353.73_415.0,353_415.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11024.102707224409,13419.521147133419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11484,353.732879312932,448.0,353.73,9,inf,,353.73_448.0,353_448.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8219.828919611864,12940.207703342166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11487,354.118475103705,309.0,354.12,72,inf,,354.12_309.0,354_309.0,,0.0,0.0,5282.360272197283,6888.700932553712,1837.1643038716584,0.0,2291.1078683575165,0.0,4851.790068878346,2450.5252908014418,0.0,0.0,0.0,611.4999231136917,691.7603850400416,6511.172532522954,0.0,3004.738106285267,0.0,7875.354880059621,4620.546780020429,4831.5640391963325,1067.9958139256876,0.0,2781.790810516042,888.4702278131791
11488,354.118577978446,297.0,354.12,54,inf,,354.12_297.0,354_297.0,,0.0,0.0,7903.282661289967,4264.5800659225215,0.0,0.0,3178.510765652962,0.0,3926.697492863846,521.3306399802292,0.0,0.0,0.0,1932.035952570475,2275.414750061425,2604.8824224237414,0.0,2289.534908092721,0.0,2547.5495806129293,2010.348992247246,2726.409388095296,543.9413266217958,0.0,1801.3409366285707,1634.4680499460621
11489,354.118445788208,326.0,354.12,10,inf,,354.12_326.0,354_326.0,,0.0,0.0,0.0,0.0,0.0,0.0,1405.0319841767584,0.0,3199.3271014542042,1620.8253354859164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11490,354.127186244126,389.0,354.13,70,inf,,354.13_389.0,354_389.0,,0.0,4789.939876082216,3347.6005344701916,3848.2329357243457,4780.593920771641,4236.247958535571,4846.457818380854,4619.3669614370165,3140.991662803271,4044.115573498442,4541.184352895662,0.0,0.0,0.0,10348.18033042823,6567.413156798604,6011.62955414565,14333.286078793417,8713.992266107029,9228.578955449962,14031.542442915083,22758.21862861379,36680.52299797119,16300.371221918249,21162.868143613585,12481.806437748879
11491,354.127155714937,428.0,354.13,225,inf,,354.13_428.0,354_428.0,,98688.87329586588,135374.67835864917,88873.44272716338,177515.71486996624,325165.4713573017,278357.64556475816,244771.8722992792,277303.47396043263,174584.27767955192,230512.5751974377,179979.1836876976,56390.474776935094,24069.79624123052,250704.72873536896,469565.8389759042,66087.34304642468,37721.56856560209,522400.37324545096,33502.92251284338,61498.53344625927,98322.99707710062,125258.57402983318,375532.7097635514,42325.3506003467,128056.39907555124,80876.96596423954
11492,354.129757071704,277.0,354.13,18,inf,,354.13_277.0,354_277.0,,0.0,1601.0097555409666,0.0,1466.071944098654,0.0,0.0,1685.5558485670417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2060.1946657943085,0.0,2134.846099385513,1804.806579195054,0.0,0.0,0.0
11493,354.144924129009,332.0,354.14,30,inf,,354.14_332.0,354_332.0,,0.0,0.0,3685.824997389667,0.0,3015.634515282775,0.0,0.0,4329.351232689233,2576.5112932913794,2767.516406602275,3779.0720729805785,0.0,1850.1237824435875,810.1508582498126,0.0,0.0,0.0,6953.956372488101,0.0,3431.198865543042,0.0,0.0,0.0,0.0,3108.3174707733706,0.0
11495,354.144957613144,341.0,354.14,6,inf,,354.14_341.0,354_341.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3546.5302825714,0.0,3108.408244706829,0.0,0.0,0.0,0.0,0.0,0.0
11499,354.147701974968,369.0,354.15,14,inf,,354.15_369.0,354_369.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.9703346386668,4657.433375377196,0.0,0.0,0.0,3510.6667763724545,3363.0459044207832,2822.892329727696,0.0,0.0,0.0,0.0,0.0,0.0
11500,354.15483331723,318.0,354.15,5,inf,,354.15_318.0,354_318.0,,0.0,0.0,0.0,0.0,0.0,685.4487194983708,650.4979908827,0.0,0.0,0.0,0.0,0.0,0.0,1543.1992961979583,0.0,0.0,803.1425406291501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11502,354.154882627312,308.0,354.15,16,inf,,354.15_308.0,354_308.0,,0.0,0.0,0.0,0.0,0.0,617.4012828323708,855.0989214673458,0.0,2102.1027033111495,0.0,1855.642656685979,0.0,0.0,2123.5137754408665,0.0,0.0,1757.797327941683,1652.5563609124458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,354.154900223843,334.0,354.15,15,inf,,354.15_334.0,354_334.0,,0.0,0.0,0.0,0.0,0.0,778.2709227777083,1391.0793163340124,0.0,2378.859966251254,0.0,592.0407631191666,0.0,0.0,2397.9715980756587,0.0,1056.1296621517374,853.6545887981707,1227.4903020563668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
